GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,tic,cusip,conm,cshoc,cshtrd,prccd,prchd,prcld,prcod,trfd,ccmbegdt
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-03-30,AAPL,037833100,APPLE INC,5246540000,21189000.00000000,143.93000000,144.50000000,143.50000000,144.19000000,1.20808234,2016-04-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-03-31,AAPL,037833100,APPLE INC,5246540000,19576480.00000000,143.66000000,144.27000000,143.01000000,143.72000000,1.20808234,2016-04-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-03,AAPL,037833100,APPLE INC,5246540000,19970040.00000000,143.70000000,144.12000000,143.05000000,143.71000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-04,AAPL,037833100,APPLE INC,5246540000,19865300.00000000,144.77000000,144.89000000,143.17000000,143.25000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-05,AAPL,037833100,APPLE INC,5246540000,27649500.00000000,144.02000000,145.46000000,143.81000000,144.22000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-06,AAPL,037833100,APPLE INC,5246540000,21131040.00000000,143.66000000,144.52000000,143.45000000,144.29000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-07,AAPL,037833100,APPLE INC,5246540000,16658660.00000000,143.34000000,144.18000000,143.27000000,143.73000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-10,AAPL,037833100,APPLE INC,5246540000,18904680.00000000,143.17000000,143.87920000,142.90000000,143.60000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-11,AAPL,037833100,APPLE INC,5246540000,30341520.00000000,141.63000000,143.35000000,140.06000000,142.94000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-12,AAPL,037833100,APPLE INC,5246540000,20320420.00000000,141.80000000,142.15000000,141.01000000,141.60000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-13,AAPL,037833100,APPLE INC,5246540000,17775510.00000000,141.05000000,142.38000000,141.05000000,141.91000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-17,AAPL,037833100,APPLE INC,5246540000,16529130.00000000,141.83000000,141.88000000,140.87000000,141.48000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-18,AAPL,037833100,APPLE INC,5246540000,14676420.00000000,141.20000000,142.04000000,141.11000000,141.41000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-19,AAPL,037833100,APPLE INC,5246540000,17302160.00000000,140.68000000,142.00000000,140.45000000,141.88000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-20,AAPL,037833100,APPLE INC,5246540000,23294040.00000000,142.44000000,142.92000000,141.16000000,141.22000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-21,AAPL,037833100,APPLE INC,5246540000,17290900.00000000,142.27000000,142.68000000,141.85000000,142.44000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-24,AAPL,037833100,APPLE INC,5246540000,17117710.00000000,143.64000000,143.95000000,143.18000000,143.50000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-25,AAPL,037833100,APPLE INC,5246540000,18325720.00000000,144.53000000,144.90000000,143.87000000,143.91000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-26,AAPL,037833100,APPLE INC,5246540000,19998050.00000000,143.68000000,144.60000000,143.37620000,144.47000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-27,AAPL,037833100,APPLE INC,5246540000,14198660.00000000,143.79000000,144.16000000,143.31000000,143.92300000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-04-28,AAPL,037833100,APPLE INC,5246540000,20783460.00000000,143.65000000,144.30000000,143.27000000,144.09000000,1.20808234,2016-05-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-01,AAPL,037833100,APPLE INC,5246540000,33498270.00000000,146.58000000,147.20000000,144.96000000,145.10000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-02,AAPL,037833100,APPLE INC,5246540000,44182930.00000000,147.51000000,148.09000000,146.84000000,147.54000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-03,AAPL,037833100,APPLE INC,5246540000,45579740.00000000,147.06000000,147.49000000,144.27000000,145.59000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-04,AAPL,037833100,APPLE INC,5213840000,23345970.00000000,146.53000000,147.14000000,145.81000000,146.52000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-05,AAPL,037833100,APPLE INC,5213840000,27254850.00000000,148.96000000,148.98000000,146.76000000,146.76000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-08,AAPL,037833100,APPLE INC,5213840000,48670440.00000000,153.01000000,153.70000000,149.03000000,149.03000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-09,AAPL,037833100,APPLE INC,5213840000,38907940.00000000,153.99000000,154.88000000,153.45000000,153.87000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-10,AAPL,037833100,APPLE INC,5213840000,25779060.00000000,153.26000000,153.94000000,152.11000000,153.63000000,1.20808234,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-11,AAPL,037833100,APPLE INC,5213840000,27236290.00000000,153.95000000,154.07000000,152.31000000,152.45000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-12,AAPL,037833100,APPLE INC,5213840000,32493770.00000000,156.10000000,156.42000000,154.67000000,154.70000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-15,AAPL,037833100,APPLE INC,5213840000,25912270.00000000,155.70000000,156.65000000,155.05000000,156.01000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-16,AAPL,037833100,APPLE INC,5213840000,19994270.00000000,155.47000000,156.06000000,154.72000000,155.94000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-17,AAPL,037833100,APPLE INC,5213840000,50674280.00000000,150.25000000,154.57000000,149.71000000,153.60000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-18,AAPL,037833100,APPLE INC,5213840000,33520150.00000000,152.54000000,153.34000000,151.13000000,151.27000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-19,AAPL,037833100,APPLE INC,5213840000,26892850.00000000,153.06000000,153.98000000,152.63000000,153.38000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-22,AAPL,037833100,APPLE INC,5213840000,22930630.00000000,153.99000000,154.58000000,152.91000000,154.00000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-23,AAPL,037833100,APPLE INC,5213840000,19906170.00000000,153.80000000,154.90000000,153.31000000,154.90000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-24,AAPL,037833100,APPLE INC,5213840000,19201820.00000000,153.34000000,154.17000000,152.67000000,153.84000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-25,AAPL,037833100,APPLE INC,5213840000,19217810.00000000,153.87000000,154.35000000,153.03000000,153.73000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-26,AAPL,037833100,APPLE INC,5213840000,21895020.00000000,153.61000000,154.24000000,153.31000000,154.00000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-30,AAPL,037833100,APPLE INC,5213840000,20118620.00000000,153.67000000,154.43000000,153.33000000,153.42000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-05-31,AAPL,037833100,APPLE INC,5213840000,24452750.00000000,152.76000000,154.17000000,152.38000000,153.97000000,1.2130261,2016-06-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-01,AAPL,037833100,APPLE INC,5213840000,16383610.00000000,153.18000000,153.33000000,152.22000000,153.17000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-02,AAPL,037833100,APPLE INC,5213840000,27715140.00000000,155.45000000,155.45000000,152.89000000,153.58000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-05,AAPL,037833100,APPLE INC,5213840000,25277680.00000000,153.93000000,154.45000000,153.46000000,154.34000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-06,AAPL,037833100,APPLE INC,5213840000,26591850.00000000,154.45000000,155.81000000,153.78000000,153.90000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-07,AAPL,037833100,APPLE INC,5213840000,21017560.00000000,155.37000000,155.98000000,154.48000000,155.02000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-08,AAPL,037833100,APPLE INC,5213840000,21144040.00000000,154.99000000,155.54000000,154.40000000,155.25000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-09,AAPL,037833100,APPLE INC,5213840000,64782910.00000000,148.98000000,155.19000000,146.02000000,155.19000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-12,AAPL,037833100,APPLE INC,5213840000,72187710.00000000,145.42000000,146.09000000,142.51000000,145.74000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-13,AAPL,037833100,APPLE INC,5213840000,34089190.00000000,146.59000000,147.45000000,145.15000000,147.16000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-14,AAPL,037833100,APPLE INC,5213840000,31454590.00000000,145.16000000,147.50000000,143.84000000,147.50000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-15,AAPL,037833100,APPLE INC,5213840000,31642900.00000000,144.29000000,144.47980000,142.21000000,143.32000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-16,AAPL,037833100,APPLE INC,5213840000,50264540.00000000,142.27000000,144.50000000,142.20000000,143.78000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-19,AAPL,037833100,APPLE INC,5213840000,32203640.00000000,146.34000000,146.74000000,143.66000000,143.66000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-20,AAPL,037833100,APPLE INC,5213840000,24877950.00000000,145.01000000,146.87000000,144.94000000,146.87000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-21,AAPL,037833100,APPLE INC,5213840000,21247590.00000000,145.87000000,146.06930000,144.61000000,145.52000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-22,AAPL,037833100,APPLE INC,5213840000,19082170.00000000,145.63000000,146.70000000,145.11990000,145.77000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-23,AAPL,037833100,APPLE INC,5213840000,35421310.00000000,146.28000000,147.16000000,145.11000000,145.13000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-26,AAPL,037833100,APPLE INC,5213840000,25674500.00000000,145.82000000,148.28000000,145.38000000,147.17000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-27,AAPL,037833100,APPLE INC,5213840000,24725210.00000000,143.73000000,146.16000000,143.62000000,145.01000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-28,AAPL,037833100,APPLE INC,5213840000,22052920.00000000,145.83000000,146.11000000,143.16010000,144.49000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-29,AAPL,037833100,APPLE INC,5213840000,31450520.00000000,143.68000000,145.13000000,142.28000000,144.71000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-06-30,AAPL,037833100,APPLE INC,5213840000,22986960.00000000,144.02000000,144.96000000,143.78000000,144.45000000,1.2130261,2016-07-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-03,AAPL,037833100,APPLE INC,5213840000,14277850.00000000,143.50000000,145.30010000,143.10000000,144.88000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-05,AAPL,037833100,APPLE INC,5213840000,21550270.00000000,144.09000000,144.79000000,142.72370000,143.69000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-06,AAPL,037833100,APPLE INC,5213840000,24110330.00000000,142.73000000,143.50000000,142.41000000,143.02000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-07,AAPL,037833100,APPLE INC,5213840000,18527000.00000000,144.18000000,144.75000000,142.90000000,142.90000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-10,AAPL,037833100,APPLE INC,5213840000,21080580.00000000,145.06000000,145.95000000,143.37000000,144.11000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-11,AAPL,037833100,APPLE INC,5213840000,18647220.00000000,145.53000000,145.85000000,144.38000000,144.73000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-12,AAPL,037833100,APPLE INC,5213840000,24833800.00000000,145.74000000,146.18000000,144.82000000,145.87000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-13,AAPL,037833100,APPLE INC,5213840000,25080500.00000000,147.77000000,148.49000000,145.44000000,145.50000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-14,AAPL,037833100,APPLE INC,5213840000,20117070.00000000,149.04000000,149.33000000,147.33000000,147.97000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-17,AAPL,037833100,APPLE INC,5213840000,23765710.00000000,149.56000000,150.90000000,148.57000000,148.82000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-18,AAPL,037833100,APPLE INC,5213840000,17837130.00000000,150.08000000,150.13000000,148.67000000,149.20000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-19,AAPL,037833100,APPLE INC,5213840000,20859830.00000000,151.02000000,151.42000000,149.95000000,150.48000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-20,AAPL,037833100,APPLE INC,5213840000,17170490.00000000,150.34000000,151.74000000,150.19000000,151.50000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-21,AAPL,037833100,APPLE INC,5213840000,25111310.00000000,150.27000000,150.44000000,148.88000000,149.99000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-24,AAPL,037833100,APPLE INC,5213840000,21466370.00000000,152.09000000,152.44000000,149.90000000,150.58000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-25,AAPL,037833100,APPLE INC,5213840000,18798250.00000000,152.74000000,153.84000000,151.80000000,151.80000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-26,AAPL,037833100,APPLE INC,5213840000,15649120.00000000,153.46000000,153.93000000,153.06000000,153.35000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-27,AAPL,037833100,APPLE INC,5213840000,32429770.00000000,150.56000000,153.99000000,147.30000000,153.75000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-28,AAPL,037833100,APPLE INC,5213840000,17192770.00000000,149.50000000,150.23000000,149.19000000,149.89000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-07-31,AAPL,037833100,APPLE INC,5213840000,19690420.00000000,148.73000000,150.33000000,148.13000000,149.90000000,1.2130261,2016-08-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-01,AAPL,037833100,APPLE INC,5213840000,33669020.00000000,150.05000000,150.22000000,148.41000000,149.10000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-02,AAPL,037833100,APPLE INC,5169782000,69726440.00000000,157.14000000,159.75000000,156.16000000,159.28000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-03,AAPL,037833100,APPLE INC,5165228000,26604140.00000000,155.57000000,157.21000000,155.02000000,157.05000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-04,AAPL,037833100,APPLE INC,5165228000,20514810.00000000,156.39000000,157.40000000,155.69000000,156.07000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-07,AAPL,037833100,APPLE INC,5165228000,21827400.00000000,158.81000000,158.92000000,156.67010000,157.06000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-08,AAPL,037833100,APPLE INC,5165228000,36127490.00000000,160.08000000,161.83000000,158.27000000,158.60000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-09,AAPL,037833100,APPLE INC,5165228000,26060430.00000000,161.06000000,161.27000000,159.11000000,159.26000000,1.2130261,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-10,AAPL,037833100,APPLE INC,5165228000,39636190.00000000,155.32000000,160.00000000,154.63000000,159.90000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-11,AAPL,037833100,APPLE INC,5165228000,26208970.00000000,157.48000000,158.57280000,156.07000000,156.60000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-14,AAPL,037833100,APPLE INC,5165228000,22074760.00000000,159.85000000,160.21000000,158.75000000,159.32000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-15,AAPL,037833100,APPLE INC,5165228000,29377630.00000000,161.60000000,162.19500000,160.14000000,160.66000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-16,AAPL,037833100,APPLE INC,5165228000,27607370.00000000,160.95000000,162.51000000,160.15000000,161.94000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-17,AAPL,037833100,APPLE INC,5165228000,27377960.00000000,157.86000000,160.71000000,157.84000000,160.52000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-18,AAPL,037833100,APPLE INC,5165228000,27391950.00000000,157.50000000,159.50000000,156.72000000,157.86000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-21,AAPL,037833100,APPLE INC,5165228000,26330070.00000000,157.21000000,157.89000000,155.11010000,157.50000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-22,AAPL,037833100,APPLE INC,5165228000,21564890.00000000,159.78000000,160.00000000,158.02000000,158.23000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-23,AAPL,037833100,APPLE INC,5165228000,19376940.00000000,159.98000000,160.47000000,158.88000000,159.07000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-24,AAPL,037833100,APPLE INC,5165228000,19782170.00000000,159.27000000,160.74000000,158.55000000,160.43000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-25,AAPL,037833100,APPLE INC,5165228000,25184600.00000000,159.86000000,160.56000000,159.27000000,159.65000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-28,AAPL,037833100,APPLE INC,5165228000,25649890.00000000,161.47000000,162.00000000,159.93000000,160.14000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-29,AAPL,037833100,APPLE INC,5165228000,29451050.00000000,162.91000000,163.12000000,160.00000000,160.10000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-30,AAPL,037833100,APPLE INC,5165228000,27215770.00000000,163.35000000,163.89000000,162.61000000,163.80000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-08-31,AAPL,037833100,APPLE INC,5165228000,26729940.00000000,164.00000000,164.52000000,163.48000000,163.64000000,1.21794631,2016-09-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-01,AAPL,037833100,APPLE INC,5165228000,16564340.00000000,164.05000000,164.94000000,163.63000000,164.80000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-05,AAPL,037833100,APPLE INC,5165228000,29491910.00000000,162.08000000,164.25000000,160.56000000,163.75000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-06,AAPL,037833100,APPLE INC,5165228000,21610300.00000000,161.91000000,162.99000000,160.52000000,162.71000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-07,AAPL,037833100,APPLE INC,5165228000,21905160.00000000,161.26000000,162.24000000,160.36000000,162.09000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-08,AAPL,037833100,APPLE INC,5165228000,28411740.00000000,158.63000000,161.15000000,158.53000000,160.86000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-11,AAPL,037833100,APPLE INC,5165228000,31506890.00000000,161.50000000,162.05000000,159.89000000,160.50000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-12,AAPL,037833100,APPLE INC,5165228000,71574560.00000000,160.86000000,163.96000000,158.77000000,162.61000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-13,AAPL,037833100,APPLE INC,5165228000,44866280.00000000,159.65000000,159.96000000,157.91000000,159.87000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-14,AAPL,037833100,APPLE INC,5165228000,23637310.00000000,158.28000000,159.40000000,158.09000000,158.99000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-15,AAPL,037833100,APPLE INC,5165228000,48846060.00000000,159.88000000,160.97000000,158.00000000,158.47000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-18,AAPL,037833100,APPLE INC,5165228000,28157630.00000000,158.67000000,160.50000000,157.99500000,160.11000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-19,AAPL,037833100,APPLE INC,5165228000,20565620.00000000,158.73000000,159.77000000,158.44000000,159.51000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-20,AAPL,037833100,APPLE INC,5165228000,52126240.00000000,156.07000000,158.26000000,153.83000000,157.90000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-21,AAPL,037833100,APPLE INC,5165228000,37350060.00000000,153.39000000,155.80000000,152.75000000,155.80000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-22,AAPL,037833100,APPLE INC,5165228000,46575410.00000000,151.89000000,152.27000000,150.56000000,152.02000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-25,AAPL,037833100,APPLE INC,5165228000,44366140.00000000,150.55000000,151.83000000,149.16000000,149.99000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-26,AAPL,037833100,APPLE INC,5165228000,35907770.00000000,153.14000000,153.92000000,151.69000000,151.78000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-27,AAPL,037833100,APPLE INC,5165228000,25402270.00000000,154.23000000,154.71890000,153.54000000,153.80000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-28,AAPL,037833100,APPLE INC,5165228000,21983410.00000000,153.28000000,154.28000000,152.70000000,153.89000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-09-29,AAPL,037833100,APPLE INC,5165228000,26204670.00000000,154.12000000,154.13000000,152.00000000,153.21000000,1.21794631,2016-10-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-02,AAPL,037833100,APPLE INC,5165228000,18631540.00000000,153.81000000,154.45000000,152.72000000,154.26000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-03,AAPL,037833100,APPLE INC,5165228000,16216800.00000000,154.48000000,155.09000000,153.91000000,154.01000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-04,AAPL,037833100,APPLE INC,5165228000,20088940.00000000,153.48000000,153.86000000,152.46000000,153.63000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-05,AAPL,037833100,APPLE INC,5165228000,21215870.00000000,155.39000000,155.44000000,154.05000000,154.18000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-06,AAPL,037833100,APPLE INC,5165228000,17223790.00000000,155.30000000,155.49000000,154.56000000,154.97000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-09,AAPL,037833100,APPLE INC,5165228000,16243080.00000000,155.84000000,156.73000000,155.48500000,155.81000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-10,AAPL,037833100,APPLE INC,5165228000,15603520.00000000,155.90000000,158.00000000,155.10000000,156.05500000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-11,AAPL,037833100,APPLE INC,5165228000,16861450.00000000,156.55000000,156.98000000,155.75000000,155.97000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-12,AAPL,037833100,APPLE INC,5165228000,16380570.00000000,156.00000000,157.37000000,155.72990000,156.35000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-13,AAPL,037833100,APPLE INC,5165228000,16367780.00000000,156.99000000,157.28000000,156.41000000,156.73000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-16,AAPL,037833100,APPLE INC,5165228000,24093300.00000000,159.88000000,160.00000000,157.65000000,157.90000000,1.21794631,2016-11-01
001690,P,01,LU,14593,7,1980-12-12,E,01,2017-10-17,AAPL,037833100,APPLE INC,5165228000,18969700.00000000,160.47000000,160.87000000,159.23000000,159.78000000,1.21794631,2016-11-01
